Date,Location,MinTemp,MaxTemp,Rainfall,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
09/11/2011,Albury,15.7,31.2,0,85,51,1013.4,1008.8,19.8,28.9,No,Yes
10/11/2011,Albury,13.9,22.8,34.8,87,38,1011.7,1015.5,15.9,21.6,Yes,No
11/11/2011,Albury,9.6,25.3,0,72,30,1023.5,1020.3,16.4,24,No,No
12/11/2011,Albury,12.5,27,0,65,32,1019,1016,18.8,26.7,No,No
13/11/2011,Albury,13,28.3,0,66,32,1015.7,1011.7,19.7,28,No,No
14/11/2011,Albury,16.1,28.3,0,49,31,1006.1,1008.3,25.2,27.6,No,No
15/11/2011,Albury,11.9,29.3,0,65,29,1016.4,1014.5,18.9,28.4,No,No
16/11/2011,Albury,16,22,0,62,78,1018.3,1016.6,20.1,19.4,No,No
17/11/2011,Albury,12.8,27.5,0.2,89,52,1019.2,1015.4,17.2,26.3,No,No
18/11/2011,Albury,15.1,31.9,0,66,36,1017.1,1013,22.9,30.5,No,No
19/11/2011,Albury,19.9,29.6,0,72,62,1013.4,1008.4,21.9,26.5,No,No
20/11/2011,Albury,17.4,22.8,0,92,44,1011.4,1013.6,17.5,20.7,No,No
21/11/2011,Albury,8.1,23.5,0,54,36,1018.1,1014.3,17,22.6,No,Yes
22/11/2011,Albury,11.9,22.7,2.6,76,39,1012.3,1009.8,14.7,22.2,Yes,No
23/11/2011,Albury,10,24.4,0,53,30,1017.9,1017.3,17.5,23.5,No,No
24/11/2011,Albury,10.8,26,0,44,NA,1024.5,NA,17.2,NA,No,Yes
25/11/2011,Albury,15,20,11,99,NA,1020.1,NA,15,NA,Yes,Yes
26/11/2011,Albury,15,25,44,83,NA,1006.2,NA,20,NA,Yes,Yes
27/11/2011,Albury,15,27,14,76,NA,1009.4,NA,16.6,NA,Yes,No
28/11/2011,Albury,12,31.5,0,72,29,1016,1013.3,20.9,29.6,No,No
29/11/2011,Albury,18.4,35.9,0,68,22,1012.7,1007.1,22.5,34.8,No,Yes
30/11/2011,Albury,19.2,21.6,16.6,66,87,1006.8,1013,21.1,15.6,Yes,Yes
01/12/2011,Albury,7.2,22.9,2.8,55,32,1021.7,1019.7,13.8,20.8,Yes,No
02/12/2011,Albury,10.6,23.6,0,49,38,1022.5,1018.7,15.6,22.7,No,No
03/12/2011,Albury,10.2,27.1,0,53,34,1019.2,1014.8,18,25.3,No,No
04/12/2011,Albury,9.7,22.9,0,50,35,1015.8,1014.8,16.9,21.4,No,No
05/12/2011,Albury,9.6,22.5,0,46,35,1021.3,1017,15.2,21.6,No,No
06/12/2011,Albury,8.5,25,0,54,36,1018.9,1014.4,16.4,22.6,No,No
07/12/2011,Albury,12.6,26.6,0,49,38,1014.9,1010.4,18.3,25.2,No,No
08/12/2011,Albury,15,29,0,62,37,1012.6,1009.5,20.8,27.7,No,No
09/12/2011,Albury,13.6,29.1,0,62,32,1012.6,1009.3,20.7,28.4,No,No
10/12/2011,Albury,17.8,25.1,0,72,58,1009.7,1005.8,20.1,24.3,No,Yes
11/12/2011,Albury,15.8,28.3,12.2,94,55,1004.3,1000.7,18.3,25.6,Yes,No
12/12/2011,Albury,10.9,26.7,0,63,43,1006.5,1004.4,18.3,25.6,No,No
13/12/2011,Albury,12.6,24.6,0,49,36,1009.1,1008.1,19,24.5,No,No
14/12/2011,Albury,11,25,0,51,36,1015.2,1013.4,17.2,23.6,No,No
15/12/2011,Albury,11.7,27.7,0,54,35,1017.3,1014.3,19.4,26.1,No,No
16/12/2011,Albury,14.2,28.9,0,67,43,1018.6,1015.6,20,27.5,No,No
17/12/2011,Albury,14,30.7,0,67,35,1019.8,1015.4,21.2,28.9,No,No
18/12/2011,Albury,19.3,25.6,0,43,50,1014.2,1010.4,22.6,23.6,No,Yes
19/12/2011,Albury,18.7,27.8,3.6,84,47,1007.2,1005.3,20.7,25.9,Yes,No
20/12/2011,Albury,13.4,29.9,0,60,37,1012.7,1011.3,20.9,28.6,No,No
21/12/2011,Albury,18.6,28.5,0,56,47,1015.3,1013.1,21.7,26,No,No
22/12/2011,Albury,16.4,29.6,0.6,63,42,1015.9,1012.3,20.9,28,No,No
23/12/2011,Albury,15.2,31.3,0,72,33,1014.2,1010.9,21.2,29.5,No,No
24/12/2011,Albury,16,33.1,0,58,34,1013.3,1009.6,23.8,32.1,No,Yes
25/12/2011,Albury,17.4,26.6,5.2,68,93,1009.8,1007.9,22.1,20.3,Yes,Yes
26/12/2011,Albury,17,29.4,9,81,48,1005.6,1002.6,21.2,28.2,Yes,No
27/12/2011,Albury,15,29,0,69,45,1009.9,1008,19.9,26.5,No,No
28/12/2011,Albury,15.2,29.4,0,50,40,1012.7,1010.2,20,26.6,No,No
29/12/2011,Albury,13.8,29.7,0,49,28,1014.5,1012.5,20.8,27.9,No,No
30/12/2011,Albury,15,30.4,0,50,33,1018.1,1015.9,20.9,28.4,No,No
31/12/2011,Albury,15.8,31.8,0,54,36,1019.8,1015.9,22.6,29.3,No,No
01/01/2012,Albury,15.7,34.9,0,61,27,1016.5,1013.2,24.2,33.4,No,No
02/01/2012,Albury,17.8,36,0,57,30,1016.5,1012.9,25.5,35,No,No
03/01/2012,Albury,19.7,38.9,0,55,21,1015.7,1011.8,26.5,38.8,No,No
04/01/2012,Albury,20.5,32.5,0,60,41,1012.2,1011.7,24.5,30.4,No,No
05/01/2012,Albury,13.3,30.6,0.4,59,23,1014.9,1011.6,20.9,29.2,No,No
06/01/2012,Albury,12.6,29.2,0,43,21,1015,1012.3,18.9,26.8,No,No
07/01/2012,Albury,11.7,33.4,0,47,19,1011.7,1007.5,21.6,30.7,No,Yes
08/01/2012,Albury,19.1,26.1,5.6,91,85,1006.3,1002.1,20,22.6,Yes,Yes
09/01/2012,Albury,12.7,24.6,3.8,56,33,1010.1,1009.4,16.5,23.3,Yes,No
10/01/2012,Albury,10.8,24.8,0,57,30,1011.2,1008.7,17.9,23.5,No,No
11/01/2012,Albury,12,19.5,0.4,85,34,1006.8,1008.6,13.5,18.9,No,Yes
12/01/2012,Albury,6.2,25,1.2,52,34,1017.9,1015.6,14.8,22.3,Yes,No
13/01/2012,Albury,9.9,28.3,0,62,31,1016.4,1013.3,16.6,26.5,No,No
14/01/2012,Albury,13.3,29.4,0,49,26,1015.2,1012.6,19.5,27.7,No,No
15/01/2012,Albury,15.1,31,0,52,37,1017.6,1014.5,20.7,29.7,No,No
16/01/2012,Albury,16.5,31.6,0,48,30,1020.9,1017.1,23.5,29.3,No,No
17/01/2012,Albury,18.9,33.4,0,41,30,1020.8,1016.6,24.3,31.6,No,No
18/01/2012,Albury,16.1,30.7,0,64,55,1016.6,1014.7,21.2,25,No,No
19/01/2012,Albury,17.8,36.1,0.4,59,26,1015.7,1012.8,24.8,34.2,No,No
20/01/2012,Albury,20.1,36.2,0,58,23,1014.2,1010.2,25.3,34.4,No,No
21/01/2012,Albury,18.5,35.3,0,56,28,1013.4,1010.7,24.9,33.5,No,No
22/01/2012,Albury,20.9,33,0,49,29,1019.9,1017.6,24.5,31.4,No,No
23/01/2012,Albury,14,32.1,0,44,23,1020.9,1016.5,22.2,30.6,No,No
24/01/2012,Albury,16.3,32.8,0,55,30,1017.4,1012.9,21.1,31.1,No,No
25/01/2012,Albury,17.8,35.5,0,52,18,1013.2,1009.2,24.6,34.5,No,No
26/01/2012,Albury,17.5,36.4,0,38,24,1013.6,1010,24.4,34.9,No,No
27/01/2012,Albury,19.9,35.4,0,50,29,1015.6,1011.3,24.7,33.6,No,No
28/01/2012,Albury,19.9,34.5,0,56,29,1014.1,1008.7,24.9,32.4,No,No
29/01/2012,Albury,20,36,0,49,28,1008.7,1002.4,26.4,33.8,No,Yes
30/01/2012,Albury,20.8,29.1,26.8,92,69,995.3,995.4,22.6,27,Yes,Yes
31/01/2012,Albury,15.1,27.9,9,61,33,1007.7,1008.2,19.1,26.2,Yes,No
01/02/2012,Albury,14.9,28.5,0,52,38,1013.9,1010.3,18.8,26.7,No,No
02/02/2012,Albury,15.2,29.4,0,55,32,1011.2,1006.8,20.1,28.5,No,No
03/02/2012,Albury,17,29.8,0,69,39,1006.9,1003.3,20.6,27.4,No,No
04/02/2012,Albury,15.5,32.5,0,63,32,1005.3,1002,21.2,30.7,No,No
05/02/2012,Albury,16,33.5,0,61,29,1000.9,995.7,22.2,32.9,No,Yes
06/02/2012,Albury,11.1,25.6,1.4,58,29,1005.5,1004.6,16.9,23.2,Yes,No
07/02/2012,Albury,10.9,28.1,0,63,29,1008.5,1006.5,16.9,25.9,No,No
08/02/2012,Albury,12,28.9,0,61,25,1011.2,1009.3,17.8,26.6,No,No
09/02/2012,Albury,14.8,24.6,0,61,57,1012.2,1010,19.6,22.8,No,Yes
10/02/2012,Albury,13.8,27.4,3.6,78,43,1010.8,1008.1,18.7,22.9,Yes,No
11/02/2012,Albury,11.5,27.8,0,69,42,1011.7,1009.2,16.6,25.1,No,Yes
12/02/2012,Albury,12,29.4,3.2,68,36,1014.6,1012.2,18,27.2,Yes,No
13/02/2012,Albury,13.5,29.7,0,61,30,1016.8,1014.5,19.6,28.1,No,No
14/02/2012,Albury,14.7,31.4,0,60,34,1019.4,1016.4,21.1,30,No,No
15/02/2012,Albury,15,31.9,0,65,31,1019.4,1015.6,20.8,30.9,No,No
16/02/2012,Albury,16.9,28.3,0.4,83,63,1018,1017.2,18.4,23.6,No,No
17/02/2012,Albury,17.6,31.3,0,75,49,1015.7,1012.2,21,28.9,No,No
18/02/2012,Albury,15.9,31.2,0,68,40,1016.2,1013.9,22,29.6,No,No
19/02/2012,Albury,19.6,28,0,62,54,1015.4,1013.3,23.3,26.5,No,No
20/02/2012,Albury,16.1,21.4,0,82,86,1013.2,1013.3,19,20.5,No,Yes
21/02/2012,Albury,13.5,28.9,1.4,72,36,1012.6,1010.6,19.3,27.7,Yes,No
22/02/2012,Albury,14.5,30.5,0,65,37,1015,1012.7,19.5,28.4,No,No
23/02/2012,Albury,13.7,32.4,0,73,29,1019.5,1017.6,18.4,30.5,No,No
24/02/2012,Albury,14.2,34.5,0,65,27,1022.2,1019.3,19.8,32.9,No,No
25/02/2012,Albury,15.2,36.1,0,65,15,1021.4,1017.4,21.5,34.7,No,Yes
26/02/2012,Albury,17.6,25.5,1.4,91,100,1018.3,1014.9,18.6,22,Yes,Yes
27/02/2012,Albury,18.5,28,10.6,88,67,1015.7,1013.2,21.9,26.9,Yes,Yes
28/02/2012,Albury,18.8,26.6,38.4,100,64,1012,1010.3,19.5,26.1,Yes,No
29/02/2012,Albury,19.5,24.8,0.6,74,69,1013,1011.1,20.5,23.5,No,Yes
01/03/2012,Albury,17.1,20.9,104.2,97,88,1002,1001.9,19.5,18.5,Yes,Yes
02/03/2012,Albury,17,25.8,36.6,60,46,1010.9,1011.3,19.1,25.2,Yes,No
03/03/2012,Albury,18.8,19.6,0,62,92,1014.2,1011.1,19.3,17.1,No,Yes
04/03/2012,Albury,16.7,24.8,66,100,65,1009.3,1010.4,19.1,23.1,Yes,No
05/03/2012,Albury,11.8,25.1,0,85,44,1015.7,1014.8,16.3,24.2,No,No
06/03/2012,Albury,12.4,26.2,0,79,50,1019,1017.3,16.7,24.8,No,No
07/03/2012,Albury,15.8,23.2,0,49,42,1023.2,1020.2,17.7,22.3,No,No
08/03/2012,Albury,15.1,24.1,0,49,43,1015.8,1010.2,18.3,23.2,No,No
09/03/2012,Albury,12.1,27.1,0.4,76,46,1011.1,1009.6,16.7,26.1,No,No
10/03/2012,Albury,10.8,25.9,0,77,39,1014.3,1013.9,15.5,24.8,No,No
11/03/2012,Albury,10,25.8,0,87,41,1018.2,1015.9,14.9,24.8,No,No
12/03/2012,Albury,13.1,27.8,0,82,46,1018.7,1016.9,16.7,26,No,No
13/03/2012,Albury,13.7,29.9,0,77,45,1019.2,1016.1,18.4,28,No,No
14/03/2012,Albury,15.5,29.3,0,77,61,1018,1014.8,19.6,24.5,No,Yes
15/03/2012,Albury,17.2,30,9.6,79,44,1014.4,1010.8,20.8,28.5,Yes,Yes
16/03/2012,Albury,19.2,20.4,19.2,93,93,1010.5,1012.3,19.8,16.9,Yes,Yes
17/03/2012,Albury,12.6,24.4,17.4,98,50,1016,1014.9,14.5,23.8,Yes,No
18/03/2012,Albury,10.4,25.5,0,68,46,1022.9,1020.9,15.9,23.6,No,No
19/03/2012,Albury,11.6,26.3,0,78,41,1024.3,1020.5,16,24.8,No,No
20/03/2012,Albury,12.4,28.4,0,74,47,1018.6,1013.1,17.6,26.9,No,No
21/03/2012,Albury,16.5,27.7,0,66,61,1007.9,1004.2,20.9,25.4,No,No
22/03/2012,Albury,8.2,22.1,0,72,46,1008.7,1006.1,12.6,21.5,No,No
23/03/2012,Albury,11,18.3,0,83,47,1006.9,1006.9,12.5,16.7,No,No
24/03/2012,Albury,8.9,19.7,0.4,79,54,1015,1015.4,11.1,17.5,No,No
25/03/2012,Albury,6.2,21,0,85,46,1022.4,1020.5,10.2,19.8,No,No
26/03/2012,Albury,7.7,23,0,90,45,1023,1020.6,11.1,22.3,No,No
27/03/2012,Albury,10.6,22,0,86,57,1022.7,1020.6,13.5,21.1,No,No
28/03/2012,Albury,13.5,23.4,0,86,75,1021.1,1018.1,16.5,21.9,No,Yes
29/03/2012,Albury,9.4,25.4,1.4,87,43,1020.6,1017.4,13,24.3,Yes,No
30/03/2012,Albury,11,26.5,0,81,44,1019.2,1016,15.1,25.5,No,No
31/03/2012,Albury,10.2,27.6,0,82,40,1019.1,1015.6,15.5,26.7,No,No
01/04/2012,Albury,12.6,26.3,0,74,47,1017.8,1015.1,19.2,25.2,No,No
02/04/2012,Albury,11.1,25.9,0,78,42,1017.6,1014.6,17.6,25.5,No,No
03/04/2012,Albury,12.9,29.9,0,75,41,1015.6,1012,18.4,29.1,No,No
04/04/2012,Albury,13.1,28.1,0,78,52,1016.3,1013.9,19.4,27.2,No,No
05/04/2012,Albury,12.7,28.5,0,78,51,1019.5,1016.4,19.6,27.8,No,No
06/04/2012,Albury,14.5,28.6,0,81,51,1018.1,1013.2,20.1,28,No,No
07/04/2012,Albury,10.1,20.4,0,59,41,1020.8,1018.8,14.1,19.9,No,No
08/04/2012,Albury,5.4,19.1,0,83,45,1019.7,1016,12,18.2,No,No
09/04/2012,Albury,5,18.6,0,81,58,1019.2,1018.2,12,14.6,No,No
10/04/2012,Albury,1,17.5,0,68,37,1030.2,1028.9,8.9,16.9,No,No
11/04/2012,Albury,3,20.1,0,68,34,1034.1,1031,10,19,No,No
12/04/2012,Albury,4.3,21.7,0,79,35,1035.1,1031.1,11.3,21,No,No
13/04/2012,Albury,4.8,22.7,0,78,33,1033,1028.1,13.1,21.9,No,No
14/04/2012,Albury,6.7,19.8,0,82,63,1028,1023.9,11.8,19.6,No,No
15/04/2012,Albury,9.4,25.4,0,81,38,1026.4,1022.3,15.2,25.1,No,No
16/04/2012,Albury,8.2,26.2,0,79,36,1025.6,1022.3,15.5,25.8,No,No
17/04/2012,Albury,9.9,24.9,0,71,38,1025.8,1022,17.4,24.5,No,No
18/04/2012,Albury,13.7,26.2,0,66,48,1022.1,1018.3,19.7,26,No,No
19/04/2012,Albury,16.9,21.4,0.8,80,76,1018.4,1015.8,18.3,20.5,No,Yes
20/04/2012,Albury,14.6,22.7,34.2,100,62,1017.3,1014.7,15.7,21.9,Yes,No
21/04/2012,Albury,11.2,25.4,0,86,50,1016.5,1012.1,17,25.3,No,Yes
22/04/2012,Albury,14,23,1.4,95,57,1012.7,1008.7,16.4,21.8,Yes,Yes
23/04/2012,Albury,12.2,22.5,8.2,95,42,1011,1008.6,16.9,22.4,Yes,No
24/04/2012,Albury,10,14.2,0.8,84,79,1014.2,1013.5,10.3,11.2,No,No
25/04/2012,Albury,7.3,17,1,81,63,1015.1,1013.6,9.8,16.8,No,No
26/04/2012,Albury,5,17,0,95,63,1021.9,1019.4,9.5,16.7,No,No
27/04/2012,Albury,5.5,19.6,0,100,58,1023,1021.2,9.4,19.2,No,No
28/04/2012,Albury,5.4,19.6,0,100,56,1022.9,1019.2,10.3,19.2,No,No
29/04/2012,Albury,4.6,18.4,0,97,47,1023.3,1020.7,10.2,17.8,No,No
30/04/2012,Albury,4.4,19.9,0,79,50,1026.2,1022.8,10.4,19.4,No,No
01/05/2012,Albury,6.8,20.7,0,93,56,1025.5,1021.3,11.3,19.8,No,No
02/05/2012,Albury,7.6,16.3,0,94,89,1021.7,1019.5,14.2,15.8,No,Yes
03/05/2012,Albury,2,14.7,1.6,80,53,1022.9,1020.8,8.1,13.8,Yes,No
04/05/2012,Albury,3.5,15.7,0,87,56,1023.3,1020.4,8.6,14.9,No,No
05/05/2012,Albury,3.2,15.5,0,100,65,1021.1,1017.1,7,14.7,No,No
06/05/2012,Albury,4.1,13.3,0,100,71,1018.6,1017.8,6.9,12.6,No,No
07/05/2012,Albury,4,14.5,0,99,68,1021.1,1017.5,8,13.8,No,No
08/05/2012,Albury,5.5,20.3,0,91,49,1019.6,1016,9,20,No,No
09/05/2012,Albury,7.2,17,0,92,72,1021.1,1019,11.7,16.3,No,No
10/05/2012,Albury,7.5,21.4,0.4,100,56,1022.8,1019.5,12.5,21,No,No
11/05/2012,Albury,6.2,19.5,0,93,64,1019.5,1016.7,10.9,17.3,No,No
12/05/2012,Albury,1,14.7,0,84,53,1020.2,1018.1,8.2,13.3,No,No
13/05/2012,Albury,6.4,14.8,0,81,56,1015.9,1016.2,9.2,13.6,No,No
14/05/2012,Albury,-0.4,15.5,0,81,46,1025.2,1024.3,5.4,14.3,No,No
15/05/2012,Albury,0.4,17.5,0,84,52,1027,1024.1,7.5,17.2,No,No
16/05/2012,Albury,3.2,17,0,94,58,1026.5,1023.7,7.6,16.4,No,No
17/05/2012,Albury,2.3,16.7,0,100,51,1026.3,1022.7,5.7,15.5,No,No
18/05/2012,Albury,2.3,15.3,0,94,65,1025.9,1023,6.9,14.8,No,No
19/05/2012,Albury,2.6,17.8,0,97,59,1025.3,1022.5,7.2,16.6,No,No
20/05/2012,Albury,1.9,17.2,0,100,50,1027.1,1024.1,6.1,15.9,No,No
21/05/2012,Albury,0.9,15,0,100,59,1026.2,1022.9,5,13.3,No,No
22/05/2012,Albury,1.9,15.6,0,90,54,1025.3,1021.7,6.8,15.2,No,No
23/05/2012,Albury,4.2,19.9,0,78,38,1022.3,1017.4,10.7,19.4,No,No
24/05/2012,Albury,7.8,17,0,82,96,1017.5,1015.2,10.9,11.8,No,Yes
25/05/2012,Albury,5.5,9.4,29.4,87,86,1011.4,1008.6,7.6,8.6,Yes,Yes
26/05/2012,Albury,6.7,13.2,6,95,79,1016.1,1015.3,7.9,12.2,Yes,No
27/05/2012,Albury,5.7,15.4,0.4,100,63,1023.5,1022.2,7,15,No,No
28/05/2012,Albury,1.9,15.9,0.2,97,57,1028.7,1027.1,6.1,15.2,No,No
29/05/2012,Albury,1.7,17.4,0,92,56,1033.8,1031.9,7.3,16.4,No,No
30/05/2012,Albury,2.1,18.2,0,100,57,1036.5,1032.5,5.8,16.3,No,No
31/05/2012,Albury,1.1,16.1,0,100,63,1034.4,1030.9,5.7,15.6,No,No
01/06/2012,Albury,3.5,16.3,0,100,56,1030.1,1025.9,7.9,15.8,No,No
02/06/2012,Albury,2.2,14.6,0,94,60,1023.9,1019.2,6,13.9,No,Yes
03/06/2012,Albury,5.7,13.7,3.6,84,72,1016.5,1012.6,9.7,13.4,Yes,No
04/06/2012,Albury,4.8,14.5,0,100,86,1008.4,1005.1,6.3,10.8,No,Yes
05/06/2012,Albury,6.2,16,6,63,52,1003.3,1008.5,14.3,14.8,Yes,No
06/06/2012,Albury,-1,15.1,0,85,50,1020.9,1020.8,6,14.6,No,No
07/06/2012,Albury,0.1,14.3,0,80,52,1026.2,1024,4.7,13.4,No,No
08/06/2012,Albury,-0.8,13.9,0.2,96,54,1027.5,1025.5,3.2,13.3,No,No
09/06/2012,Albury,0,14.8,0,100,64,1028.2,1025.2,3,12.5,No,No
10/06/2012,Albury,0.2,15.6,0,100,50,1027.5,1024.4,4,15.1,No,No
11/06/2012,Albury,-0.3,15.9,0,84,52,1026.2,1022.2,5.7,14.5,No,No
12/06/2012,Albury,0.4,16.4,0.2,81,53,1023.5,1020.4,6.3,15.1,No,No
13/06/2012,Albury,0.2,15.2,0,85,60,1022.9,1019.7,6.3,15.1,No,No
14/06/2012,Albury,2.3,16.7,0,97,65,1018.2,1013.8,7.3,15.4,No,No
15/06/2012,Albury,7.3,15.6,0,83,59,1014.6,1013.5,11.6,13.9,No,No
16/06/2012,Albury,1.4,10.3,0,98,86,1017.5,1015,5.5,9.9,No,No
17/06/2012,Albury,4.4,11.6,0,93,89,1020.9,1020.5,8.8,10.2,No,No
18/06/2012,Albury,1.3,12.7,0,96,75,1024.7,1023.5,5.6,11.3,No,Yes
19/06/2012,Albury,5.6,14.2,2.8,87,53,1022.2,1021,10.8,13.7,Yes,No
20/06/2012,Albury,-1.3,11.7,0,100,64,1023.5,1018.8,3,11.4,No,No
21/06/2012,Albury,3,13.8,0.6,83,59,1013.4,1007.8,10.2,13.7,No,Yes
22/06/2012,Albury,7.5,9.7,5.2,91,90,1006.6,1009,8.4,8.9,Yes,No
23/06/2012,Albury,-1.7,10.6,0.8,100,68,1025.1,1025.3,0.3,10.4,No,No
24/06/2012,Albury,0.2,11.3,0.4,98,89,1031.1,1029.9,8,10.9,No,Yes
25/06/2012,Albury,3.1,13.3,1.4,100,81,1031,1028.4,7.7,12,Yes,No
26/06/2012,Albury,2.4,14.3,1,100,67,1031.2,1028.6,6.8,12.8,No,No
27/06/2012,Albury,1.8,13.7,0,93,67,1031.3,1027.7,6.1,13.1,No,No
28/06/2012,Albury,1.2,12.3,0,100,74,1025.5,1019.4,5.5,11.8,No,Yes
29/06/2012,Albury,5.5,15.5,3.8,100,68,1013.7,1008.8,9.9,14.8,Yes,Yes
30/06/2012,Albury,0.6,11.7,4.6,100,68,1013.6,1011.6,4.3,11.1,Yes,Yes
01/07/2012,Albury,3.7,9.6,3.8,100,91,1016.2,1014.7,6.5,8.2,Yes,Yes
02/07/2012,Albury,6.4,12.3,4.6,97,74,1020.2,1020,7.5,12,Yes,No
03/07/2012,Albury,0.3,12.6,0,100,67,1024.7,1022.1,4.2,12.3,No,No
04/07/2012,Albury,-0.2,13.9,0.2,100,47,1029.3,1028.6,3,12.2,No,No
05/07/2012,Albury,-1,14.2,0.2,83,48,1035.2,1033.2,3.5,12.7,No,No
06/07/2012,Albury,-2,12.9,0,87,53,1036.5,1032.9,3.7,12.9,No,No
07/07/2012,Albury,-2.5,13.3,0,94,58,1034.4,1030.7,2.9,12.8,No,No
08/07/2012,Albury,-1.6,13.7,0.2,91,59,1032.1,1027.8,4.1,13.6,No,No
09/07/2012,Albury,0.2,15.1,0,95,60,1029,1024.2,5.2,14.3,No,Yes
10/07/2012,Albury,5.2,11.9,2.4,95,97,1020.8,1015.6,9.1,11.2,Yes,Yes
11/07/2012,Albury,9,14,27.2,87,73,1019.1,1017.8,10.8,13,Yes,No
12/07/2012,Albury,3.8,12.6,0,100,90,1015.7,1010.6,7.1,11.4,No,Yes
13/07/2012,Albury,7.1,15.8,15.4,100,81,1009.3,1008.5,12.5,14.3,Yes,Yes
14/07/2012,Albury,9.8,14.5,14.2,97,72,1012.1,1010.2,10.3,13,Yes,Yes
15/07/2012,Albury,6.4,11.3,9.4,89,64,1020.4,1021.6,7.2,10.2,Yes,Yes
16/07/2012,Albury,7.2,12.4,2.8,94,89,1028.6,1027.2,10.1,12,Yes,No
17/07/2012,Albury,8.7,15.4,0.4,100,66,1026.2,1022.8,10.2,14.2,No,No
18/07/2012,Albury,7.7,15.3,0,84,69,1020.7,1017.8,10.8,11.9,No,No
19/07/2012,Albury,-0.8,12.7,0.6,100,58,1024.5,1023.2,2.3,11.1,No,No
20/07/2012,Albury,2.3,15.3,0,86,67,1028.7,1027.3,9.2,13.7,No,No
21/07/2012,Albury,1.4,15.3,0,100,53,1033.1,1030.3,5.2,14.8,No,No
22/07/2012,Albury,0,15.7,0.2,92,54,1033.2,1030,5.6,15.1,No,No
23/07/2012,Albury,-0.1,16.1,0,100,49,1032.3,1028.3,5.6,15.5,No,No
24/07/2012,Albury,0.4,13.6,0,100,66,1029.3,1025.5,4,13.2,No,No
25/07/2012,Albury,2.9,14.6,0,94,64,1021.9,1016.8,7,14.1,No,Yes
26/07/2012,Albury,7,14.8,2.4,91,55,1013,1010.8,10.4,14.4,Yes,Yes
27/07/2012,Albury,6.7,11.5,6.2,96,86,1013.2,1012.3,7.8,10.3,Yes,Yes
28/07/2012,Albury,4.1,13.2,4,100,71,1020.8,1020.1,5.9,12.4,Yes,Yes
29/07/2012,Albury,1.1,13.7,1.8,100,55,1025.9,1024.6,5.7,13.4,Yes,No
30/07/2012,Albury,-0.6,13.1,0,100,56,1029,1026.3,3.6,12.5,No,No
31/07/2012,Albury,-1.3,13.9,0,80,47,1029.1,1025.5,4.8,12.4,No,No
01/08/2012,Albury,-0.5,13.7,0.2,76,50,1025.4,1022.5,6,13.4,No,No
02/08/2012,Albury,-1.8,12.1,0,87,65,1024.2,1020.3,4.9,11.2,No,No
03/08/2012,Albury,2.5,14.9,0,95,53,1018.7,1015.8,6,13.3,No,No
04/08/2012,Albury,1.5,14.9,0,99,62,1018.6,1015.9,5.8,13.8,No,Yes
05/08/2012,Albury,3,16.6,2,92,59,1014.2,1010.6,8.6,15.4,Yes,Yes
06/08/2012,Albury,4.1,11.9,1.4,86,60,1020,1020.7,6.1,11.1,Yes,No
07/08/2012,Albury,2.6,13.4,0,80,49,1025.8,1023.6,7.9,13.1,No,No
08/08/2012,Albury,-0.5,16.3,0,87,54,1022.9,1016.5,6.1,15.9,No,Yes
09/08/2012,Albury,5.7,11.8,11.2,87,82,1018,1017.7,8.7,7,Yes,No
10/08/2012,Albury,-0.5,15.4,1,77,45,1024.4,1022.9,6.1,15.2,No,No
11/08/2012,Albury,-0.7,16.6,0,87,47,1027.3,1024.9,4.9,15.2,No,No
12/08/2012,Albury,0.6,16.5,0,79,46,1028.4,1025.1,6.2,16.3,No,No
13/08/2012,Albury,-0.1,15.4,0,89,61,1028.8,1024.2,6.7,13.9,No,No
14/08/2012,Albury,1.9,16,0,95,54,1022.2,1016.9,6,15.4,No,Yes
15/08/2012,Albury,2.1,13,1.2,100,67,1017.8,1015,6.2,12.6,Yes,No
16/08/2012,Albury,6.2,14.7,0.6,88,63,1015,1010.3,9,13.2,No,Yes
17/08/2012,Albury,6.4,11.7,13.4,95,69,1003.7,1001.3,6.8,10.6,Yes,Yes
18/08/2012,Albury,3,14.9,6.6,99,74,1011,1012.5,6.7,12.8,Yes,No
19/08/2012,Albury,0.6,13.3,0,100,62,1023.4,1022,5.1,12.8,No,No
20/08/2012,Albury,2.1,12.4,0,89,55,1024.6,1020.4,6.4,11.7,No,No
21/08/2012,Albury,2.1,16.4,0,84,45,1020.1,1015.3,7.9,15.6,No,No
22/08/2012,Albury,6.2,19.4,0,74,50,1012.6,1005.7,11.3,18.5,No,No
23/08/2012,Albury,8.2,13.6,1,79,96,1007.3,1004.1,11.8,11.7,No,Yes
24/08/2012,Albury,5.3,11.4,9.4,90,70,1013.7,1012.9,6.1,11.1,Yes,Yes
25/08/2012,Albury,6.1,10.7,2,86,63,1020.6,1019.6,7,10.6,Yes,No
26/08/2012,Albury,7,14.2,0.8,85,50,1020.7,1020.5,10.2,13.8,No,No
27/08/2012,Albury,-0.2,14.3,0,100,59,1026.4,1023.2,4.6,13.9,No,No
28/08/2012,Albury,1.2,15.3,0,87,55,1024.9,1019.9,7.6,14.8,No,No
29/08/2012,Albury,2.9,17.6,0,72,48,1013.4,1007.7,10.8,17,No,No
